Time;Trace
0.000000000000000;-5.974999904632568
24.980000000000000;-5.979062557220459
49.960000000000001;-5.992187500000000
74.939999999999998;-5.979687213897705
99.920000000000002;-5.982500076293945
124.900000000000010;-5.974999904632568
149.880000000000000;-5.975312232971191
174.859999999999990;-5.985312461853027
199.839999999999970;-5.987499713897705
224.819999999999960;-5.983437538146973
249.799999999999950;-5.975312232971191
274.779999999999970;-5.981874942779541
299.759999999999990;-5.974687576293945
324.740000000000010;-5.978125095367432
349.720000000000030;-5.974999904632568
374.700000000000050;-5.983437538146973
399.680000000000060;-5.981562137603760
424.660000000000080;-5.975312232971191
449.640000000000100;-5.985624790191650
474.620000000000120;-5.970312595367432
499.600000000000140;-5.984375000000000
524.580000000000150;-5.981874942779541
549.560000000000170;-5.975312232971191
574.540000000000190;-5.982812404632568
599.520000000000210;-5.980000019073486
624.500000000000230;-5.978749752044678
649.480000000000250;-5.980937480926514
674.460000000000260;-5.983437538146973
699.440000000000280;-5.980937480926514
724.420000000000300;-5.981249809265137
749.400000000000320;-5.984062194824219
774.380000000000340;-5.981874942779541
799.360000000000350;-5.985312461853027
824.340000000000370;-5.981562137603760
849.320000000000390;-5.978749752044678
874.300000000000410;-5.979374885559082
899.280000000000430;-5.981874942779541
924.260000000000450;-5.985624790191650
949.240000000000460;-5.987187385559082
974.220000000000480;-5.985312461853027
999.200000000000500;-5.980312347412109
1024.180000000000500;-5.984062194824219
1049.160000000000500;-5.982812404632568
1074.140000000000600;-5.984687328338623
1099.120000000000600;-5.981562137603760
1124.100000000000600;-5.982812404632568
1149.080000000000600;-5.983124732971191
1174.060000000000600;-5.984062194824219
1199.040000000000600;-5.981562137603760
1224.020000000000700;-5.982187271118164
1249.000000000000700;-5.982500076293945
1273.980000000000700;-5.989374637603760
1298.960000000000700;-5.981249809265137
1323.940000000000700;-5.984687328338623
1348.920000000000800;-5.984375000000000
1373.900000000000800;-5.988749980926514
1398.880000000000800;-5.980624675750732
1423.860000000000800;-5.988749980926514
1448.840000000000800;-5.984687328338623
1473.820000000000800;-5.985624790191650
1498.800000000000900;-5.990937232971191
1523.780000000000900;-5.987812519073486
1548.760000000000900;-5.985624790191650
1573.740000000000900;-5.985937595367432
1598.720000000000900;-5.982812404632568
1623.700000000001000;-5.979374885559082
1648.680000000001000;-5.983437538146973
1673.660000000001000;-5.976249694824219
1698.640000000001000;-5.983749866485596
1723.620000000001000;-5.985937595367432
1748.600000000001000;-5.983437538146973
1773.580000000001100;-5.984999656677246
1798.560000000001100;-5.986249923706055
1823.540000000001100;-5.986249923706055
1848.520000000001100;-5.982812404632568
1873.500000000001100;-5.988437175750732
1898.480000000001200;-5.982812404632568
1923.460000000001200;-5.984062194824219
1948.440000000001200;-5.985624790191650
1973.420000000001200;-5.986562252044678
1998.400000000001200;-5.983749866485596
2023.380000000001200;-5.991250038146973
2048.360000000001000;-5.984375000000000
2073.340000000001100;-5.985624790191650
2098.320000000001100;-5.986875057220459
2123.300000000001100;-5.977187156677246
2148.280000000001100;-5.988437175750732
2173.260000000001100;-5.987187385559082
2198.240000000001100;-5.981874942779541
2223.220000000001200;-5.984999656677246
2248.200000000001200;-5.984687328338623
2273.180000000001200;-5.986562252044678
2298.160000000001200;-5.989687442779541
2323.140000000001200;-5.985624790191650
2348.120000000001300;-5.991562366485596
2373.100000000001300;-6.000937461853027
2398.080000000001300;-5.989062309265137
2423.060000000001300;-5.986875057220459
2448.040000000001300;-5.985937595367432
2473.020000000001300;-5.991874694824219
2498.000000000001400;-5.995937347412109
2522.980000000001400;-5.983124732971191
2547.960000000001400;-5.987187385559082
2572.940000000001400;-5.984375000000000
2597.920000000001400;-5.982187271118164
2622.900000000001500;-5.991874694824219
2647.880000000001500;-5.980312347412109
2672.860000000001500;-5.985937595367432
2697.840000000001500;-5.997499942779541
2722.820000000001500;-5.993124961853027
2747.800000000001500;-5.998437404632568
2772.780000000001600;-5.989999771118164
2797.760000000001600;-5.988124847412109
2822.740000000001600;-5.977499961853027
2847.720000000001600;-5.986562252044678
2872.700000000001600;-5.981874942779541
2897.680000000001700;-5.987187385559082
2922.660000000001700;-5.988437175750732
2947.640000000001700;-5.988749980926514
2972.620000000001700;-5.994062423706055
2997.600000000001700;-5.990624904632568
3022.580000000001700;-5.989687442779541
3047.560000000001800;-5.989999771118164
3072.540000000001800;-5.987499713897705
3097.520000000001800;-5.989374637603760
3122.500000000001800;-5.987187385559082
3147.480000000001800;-5.989062309265137
3172.460000000001900;-5.998749732971191
3197.440000000001900;-5.989999771118164
3222.420000000001900;-5.988749980926514
3247.400000000001900;-5.989374637603760
3272.380000000001900;-5.996562480926514
3297.360000000001900;-5.991874694824219
3322.340000000002000;-5.986875057220459
3347.320000000002000;-5.994374752044678
3372.300000000002000;-5.987187385559082
3397.280000000002000;-5.994062423706055
3422.260000000002000;-5.987499713897705
3447.240000000002100;-5.994374752044678
3472.220000000002100;-5.990624904632568
3497.200000000002100;-5.991250038146973
3522.180000000002100;-5.998437404632568
3547.160000000002100;-5.990312576293945
3572.140000000002100;-5.986875057220459
3597.120000000002200;-5.996249675750732
3622.100000000002200;-5.988749980926514
3647.080000000002200;-5.989999771118164
3672.060000000002200;-5.996874809265137
3697.040000000002200;-5.989062309265137
3722.020000000002300;-5.989999771118164
3747.000000000002300;-5.991874694824219
3771.980000000002300;-5.989999771118164
3796.960000000002300;-5.997499942779541
3821.940000000002300;-5.990937232971191
3846.920000000002300;-5.989062309265137
3871.900000000002400;-5.990312576293945
3896.880000000002400;-5.992499828338623
3921.860000000002400;-5.991874694824219
3946.840000000002400;-5.991250038146973
3971.820000000002400;-6.003749847412109
3996.800000000002500;-5.989687442779541
4021.780000000002500;-5.989687442779541
4046.760000000002500;-5.994374752044678
4071.740000000002500;-6.004687309265137
4096.720000000002100;-5.992187500000000
4121.700000000001600;-5.991250038146973
4146.680000000001200;-5.986875057220459
4171.660000000000800;-5.989374637603760
4196.640000000000300;-5.993124961853027
4221.619999999999900;-5.983124732971191
4246.599999999999500;-5.993437290191650
4271.579999999999000;-5.982187271118164
4296.559999999998600;-5.992187500000000
4321.539999999998100;-5.992187500000000
4346.519999999997700;-5.993437290191650
4371.499999999997300;-5.993750095367432
4396.479999999996800;-5.992812156677246
4421.459999999996400;-5.992187500000000
4446.439999999996000;-5.991562366485596
4471.419999999995500;-5.989062309265137
4496.399999999995100;-5.988437175750732
4521.379999999994700;-5.988749980926514
4546.359999999994200;-5.989999771118164
4571.339999999993800;-5.987187385559082
4596.319999999993300;-5.990624904632568
4621.299999999992900;-5.989687442779541
4646.279999999992500;-5.992499828338623
4671.259999999992000;-5.990312576293945
4696.239999999991600;-5.987812519073486
