Time;Trace
0.000000000000000;-3.819999933242798
24.980000000000000;-3.823124885559082
49.960000000000001;-3.814687490463257
74.939999999999998;-3.819999933242798
99.920000000000002;-3.805624961853027
124.900000000000010;-3.814999818801880
149.880000000000000;-3.825624942779541
174.859999999999990;-3.812187433242798
199.839999999999970;-3.816874980926514
224.819999999999960;-3.811249971389771
249.799999999999950;-3.816249847412109
274.779999999999970;-3.807187318801880
299.759999999999990;-3.828749895095825
324.740000000000010;-3.811562299728394
349.720000000000030;-3.816562414169312
374.700000000000050;-3.815312385559082
399.680000000000060;-3.820937395095825
424.660000000000080;-3.807499885559082
449.640000000000100;-3.824062347412109
474.620000000000120;-3.815937519073486
499.600000000000140;-3.816874980926514
524.580000000000150;-3.815624952316284
549.560000000000170;-3.813437461853027
574.540000000000190;-3.817812442779541
599.520000000000210;-3.820312500000000
624.500000000000230;-3.819687366485596
649.480000000000250;-3.814374923706055
674.460000000000260;-3.810937404632568
699.440000000000280;-3.822187423706055
724.420000000000300;-3.817499876022339
749.400000000000320;-3.820624828338623
774.380000000000340;-3.812500000000000
799.360000000000350;-3.815312385559082
824.340000000000370;-3.808437347412109
849.320000000000390;-3.815937519073486
874.300000000000410;-3.813750028610230
899.280000000000430;-3.815624952316284
924.260000000000450;-3.812187433242798
949.240000000000460;-3.818749904632568
974.220000000000480;-3.810624837875366
999.200000000000500;-3.813124895095825
1024.180000000000500;-3.818437337875366
1049.160000000000500;-3.813437461853027
1074.140000000000600;-3.815624952316284
1099.120000000000600;-3.812812328338623
1124.100000000000600;-3.811562299728394
1149.080000000000600;-3.813124895095825
1174.060000000000600;-3.815624952316284
1199.040000000000600;-3.816562414169312
1224.020000000000700;-3.816874980926514
1249.000000000000700;-3.834687471389771
1273.980000000000700;-3.819999933242798
1298.960000000000700;-3.818749904632568
1323.940000000000700;-3.813124895095825
1348.920000000000800;-3.822187423706055
1373.900000000000800;-3.826249837875366
1398.880000000000800;-3.816249847412109
1423.860000000000800;-3.808749914169312
1448.840000000000800;-3.814687490463257
1473.820000000000800;-3.813750028610230
1498.800000000000900;-3.821249961853027
1523.780000000000900;-3.827499866485596
1548.760000000000900;-3.811874866485596
1573.740000000000900;-3.826249837875366
1598.720000000000900;-3.820312500000000
1623.700000000001000;-3.819374799728394
1648.680000000001000;-3.807499885559082
1673.660000000001000;-3.808749914169312
1698.640000000001000;-3.815624952316284
1723.620000000001000;-3.798437356948853
1748.600000000001000;-3.820312500000000
1773.580000000001100;-3.815624952316284
1798.560000000001100;-3.823750019073486
1823.540000000001100;-3.815312385559082
1848.520000000001100;-3.819062471389771
1873.500000000001100;-3.809687376022339
1898.480000000001200;-3.819062471389771
1923.460000000001200;-3.817187309265137
1948.440000000001200;-3.822187423706055
1973.420000000001200;-3.809999942779541
1998.400000000001200;-3.827499866485596
2023.380000000001200;-3.814687490463257
2048.360000000001000;-3.827812433242798
2073.340000000001100;-3.816874980926514
2098.320000000001100;-3.819374799728394
2123.300000000001100;-3.816874980926514
2148.280000000001100;-3.829999923706055
2173.260000000001100;-3.813124895095825
2198.240000000001100;-3.814374923706055
2223.220000000001200;-3.819062471389771
2248.200000000001200;-3.821874856948853
2273.180000000001200;-3.827187299728394
2298.160000000001200;-3.812500000000000
2323.140000000001200;-3.817187309265137
2348.120000000001300;-3.821249961853027
2373.100000000001300;-3.815312385559082
2398.080000000001300;-3.823437452316284
2423.060000000001300;-3.825624942779541
2448.040000000001300;-3.818749904632568
2473.020000000001300;-3.831562519073486
2498.000000000001400;-3.813437461853027
2522.980000000001400;-3.808125019073486
2547.960000000001400;-3.813124895095825
2572.940000000001400;-3.808125019073486
2597.920000000001400;-3.822812318801880
2622.900000000001500;-3.803749799728394
2647.880000000001500;-3.818125009536743
2672.860000000001500;-3.818437337875366
2697.840000000001500;-3.811874866485596
2722.820000000001500;-3.820937395095825
2747.800000000001500;-3.821874856948853
2772.780000000001600;-3.814687490463257
2797.760000000001600;-3.825624942779541
2822.740000000001600;-3.820312500000000
2847.720000000001600;-3.824062347412109
2872.700000000001600;-3.816874980926514
2897.680000000001700;-3.814687490463257
2922.660000000001700;-3.804687500000000
2947.640000000001700;-3.819062471389771
2972.620000000001700;-3.813750028610230
2997.600000000001700;-3.818437337875366
3022.580000000001700;-3.814687490463257
3047.560000000001800;-3.814687490463257
3072.540000000001800;-3.812812328338623
3097.520000000001800;-3.811874866485596
3122.500000000001800;-3.818437337875366
3147.480000000001800;-3.814999818801880
3172.460000000001900;-3.816874980926514
3197.440000000001900;-3.823750019073486
3222.420000000001900;-3.821874856948853
3247.400000000001900;-3.814999818801880
3272.380000000001900;-3.821249961853027
3297.360000000001900;-3.814062356948853
3322.340000000002000;-3.818125009536743
3347.320000000002000;-3.817812442779541
3372.300000000002000;-3.824062347412109
3397.280000000002000;-3.813750028610230
3422.260000000002000;-3.831874847412109
3447.240000000002100;-3.815937519073486
3472.220000000002100;-3.818125009536743
3497.200000000002100;-3.815937519073486
3522.180000000002100;-3.824062347412109
3547.160000000002100;-3.818437337875366
3572.140000000002100;-3.827187299728394
3597.120000000002200;-3.821562528610230
3622.100000000002200;-3.813437461853027
3647.080000000002200;-3.811562299728394
3672.060000000002200;-3.820624828338623
3697.040000000002200;-3.805624961853027
3722.020000000002300;-3.822187423706055
3747.000000000002300;-3.814999818801880
3771.980000000002300;-3.817812442779541
3796.960000000002300;-3.804062366485596
3821.940000000002300;-3.806249856948853
3846.920000000002300;-3.816562414169312
3871.900000000002400;-3.810937404632568
3896.880000000002400;-3.820937395095825
3921.860000000002400;-3.826874971389771
3946.840000000002400;-3.819687366485596
3971.820000000002400;-3.837812423706055
3996.800000000002500;-3.823437452316284
4021.780000000002500;-3.822499990463257
4046.760000000002500;-3.821249961853027
4071.740000000002500;-3.838124990463257
4096.720000000002100;-3.816874980926514
4121.700000000001600;-3.824687480926514
4146.680000000001200;-3.819062471389771
4171.660000000000800;-3.816874980926514
4196.640000000000300;-3.811874866485596
4221.619999999999900;-3.823750019073486
4246.599999999999500;-3.810312509536743
4271.579999999999000;-3.806562423706055
4296.559999999998600;-3.809687376022339
4321.539999999998100;-3.810312509536743
4346.519999999997700;-3.814999818801880
4371.499999999997300;-3.811249971389771
4396.479999999996800;-3.815312385559082
4421.459999999996400;-3.811249971389771
4446.439999999996000;-3.814999818801880
4471.419999999995500;-3.841874837875366
4496.399999999995100;-3.792187452316284
4521.379999999994700;-3.800312519073486
4546.359999999994200;-3.814687490463257
4571.339999999993800;-3.807499885559082
4596.319999999993300;-3.822187423706055
4621.299999999992900;-3.817187309265137
4646.279999999992500;-3.826249837875366
4671.259999999992000;-3.815312385559082
4696.239999999991600;-3.812500000000000
4721.219999999991200;-3.810312509536743
4746.199999999990700;-3.820312500000000
4771.179999999990300;-3.812812328338623
4796.159999999989900;-3.811249971389771
4821.139999999989400;-3.811562299728394
4846.119999999989000;-3.807187318801880
4871.099999999988500;-3.808437347412109
4896.079999999988100;-3.826249837875366
4921.059999999987700;-3.799687385559082
4946.039999999987200;-3.813750028610230
4971.019999999986800;-3.811562299728394
4995.999999999986400;-3.823124885559082
5020.979999999985900;-3.802500009536743
5045.959999999985500;-3.815937519073486
5070.939999999985000;-3.817812442779541
5095.919999999984600;-3.823750019073486
5120.899999999984200;-3.808125019073486
5145.879999999983700;-3.820312500000000
5170.859999999983300;-3.812812328338623
5195.839999999982900;-3.809999942779541
5220.819999999982400;-3.800312519073486
5245.799999999982000;-3.811562299728394
5270.779999999981600;-3.807812452316284
5295.759999999981100;-3.807187318801880
5320.739999999980700;-3.810937404632568
5345.719999999980200;-3.801874876022339
5370.699999999979800;-3.810624837875366
5395.679999999979400;-3.812812328338623
5420.659999999978900;-3.804374933242798
5445.639999999978500;-3.800937414169312
5470.619999999978100;-3.813750028610230
5495.599999999977600;-3.801874876022339
5520.579999999977200;-3.810624837875366
5545.559999999976800;-3.804062366485596
5570.539999999976300;-3.804374933242798
5595.519999999975900;-3.810624837875366
5620.499999999975400;-3.811249971389771
5645.479999999975000;-3.807187318801880
5670.459999999974600;-3.803124904632568
5695.439999999974100;-3.805312395095825
5720.419999999973700;-3.805624961853027
5745.399999999973300;-3.810937404632568
5770.379999999972800;-3.813750028610230
5795.359999999972400;-3.808125019073486
5820.339999999972000;-3.809062480926514
5845.319999999971500;-3.809999942779541
5870.299999999971100;-3.815624952316284
5895.279999999970600;-3.806249856948853
5920.259999999970200;-3.813124895095825
5945.239999999969800;-3.804687500000000
5970.219999999969300;-3.808749914169312
5995.199999999968900;-3.794687509536743
6020.179999999968500;-3.811874866485596
6045.159999999968000;-3.799062490463257
6070.139999999967600;-3.817812442779541
6095.119999999967100;-3.810312509536743
6120.099999999966700;-3.803749799728394
6145.079999999966300;-3.807187318801880
6170.059999999965800;-3.804687500000000
6195.039999999965400;-3.813437461853027
6220.019999999965000;-3.807499885559082
6244.999999999964500;-3.802812337875366
6269.979999999964100;-3.814374923706055
6294.959999999963700;-3.812812328338623
6319.939999999963200;-3.792187452316284
6344.919999999962800;-3.809062480926514
6369.899999999962300;-3.822499990463257
6394.879999999961900;-3.811874866485596
6419.859999999961500;-3.802812337875366
6444.839999999961000;-3.812812328338623
6469.819999999960600;-3.816249847412109
6494.799999999960200;-3.808125019073486
6519.779999999959700;-3.807812452316284
6544.759999999959300;-3.812500000000000
6569.739999999958900;-3.809999942779541
6594.719999999958400;-3.809062480926514
6619.699999999958000;-3.807499885559082
6644.679999999957500;-3.799062490463257
6669.659999999957100;-3.804374933242798
6694.639999999956700;-3.821562528610230
6719.619999999956200;-3.808125019073486
6744.599999999955800;-3.821249961853027
6769.579999999955400;-3.807499885559082
6794.559999999954900;-3.804999828338623
6819.539999999954500;-3.801562309265137
6844.519999999954100;-3.801249980926514
6869.499999999953600;-3.797812461853027
6894.479999999953200;-3.808437347412109
6919.459999999952700;-3.819374799728394
6944.439999999952300;-3.815937519073486
6969.419999999951900;-3.805312395095825
6994.399999999951400;-3.808437347412109
7019.379999999951000;-3.807812452316284
7044.359999999950600;-3.809062480926514
7069.339999999950100;-3.804687500000000
7094.319999999949700;-3.804999828338623
7119.299999999949300;-3.803749799728394
7144.279999999948800;-3.799062490463257
7169.259999999948400;-3.803749799728394
7194.239999999947900;-3.805624961853027
7219.219999999947500;-3.808125019073486
7244.199999999947100;-3.793124914169312
7269.179999999946600;-3.795937299728394
7294.159999999946200;-3.806249856948853
7319.139999999945800;-3.812187433242798
7344.119999999945300;-3.794374942779541
7369.099999999944900;-3.809374809265137
7394.079999999944400;-3.824062347412109
7419.059999999944000;-3.805624961853027
7444.039999999943600;-3.810937404632568
7469.019999999943100;-3.800312519073486
7493.999999999942700;-3.809999942779541
7518.979999999942300;-3.794062376022339
7543.959999999941800;-3.810937404632568
7568.939999999941400;-3.793749809265137
7593.919999999941000;-3.800312519073486
7618.899999999940500;-3.804374933242798
7643.879999999940100;-3.807812452316284
7668.859999999939600;-3.803124904632568
7693.839999999939200;-3.804374933242798
7718.819999999938800;-3.810937404632568
7743.799999999938300;-3.809374809265137
7768.779999999937900;-3.803437471389771
7793.759999999937500;-3.807499885559082
7818.739999999937000;-3.814999818801880
7843.719999999936600;-3.809374809265137
7868.699999999936200;-3.789687395095825
7893.679999999935700;-3.796562433242798
7918.659999999935300;-3.797187328338623
7943.639999999934800;-3.802812337875366
7968.619999999934400;-3.804999828338623
7993.599999999934000;-3.797499895095825
8018.579999999933500;-3.820312500000000
8043.559999999933100;-3.798749923706055
8068.539999999932700;-3.804999828338623
8093.519999999932200;-3.804999828338623
8118.499999999931800;-3.801874876022339
8143.479999999931400;-3.806562423706055
8168.459999999930900;-3.796875000000000
8193.439999999931400;-3.809687376022339
8218.419999999931000;-3.812187433242798
8243.399999999930500;-3.802500009536743
8268.379999999930100;-3.802500009536743
8293.359999999929600;-3.804374933242798
8318.339999999929200;-3.800312519073486
8343.319999999928800;-3.810624837875366
8368.299999999928300;-3.793437480926514
8393.279999999927900;-3.792187452316284
8418.259999999927500;-3.806562423706055
8443.239999999927000;-3.792812347412109
8468.219999999926600;-3.793437480926514
8493.199999999926100;-3.814999818801880
8518.179999999925700;-3.801562309265137
8543.159999999925300;-3.808749914169312
8568.139999999924800;-3.811562299728394
8593.119999999924400;-3.806249856948853
8618.099999999924000;-3.809687376022339
8643.079999999923500;-3.816562414169312
8668.059999999923100;-3.801874876022339
8693.039999999922700;-3.800312519073486
8718.019999999922200;-3.800312519073486
8742.999999999921800;-3.814687490463257
8767.979999999921300;-3.801874876022339
8792.959999999920900;-3.808125019073486
8817.939999999920500;-3.807187318801880
8842.919999999920000;-3.809374809265137
8867.899999999919600;-3.808437347412109
8892.879999999919200;-3.809999942779541
8917.859999999918700;-3.798125028610230
8942.839999999918300;-3.809999942779541
8967.819999999917900;-3.801874876022339
8992.799999999917400;-3.814062356948853
9017.779999999917000;-3.806874990463257
9042.759999999916500;-3.809687376022339
9067.739999999916100;-3.815624952316284
9092.719999999915700;-3.816562414169312
9117.699999999915200;-3.812500000000000
9142.679999999914800;-3.819062471389771
9167.659999999914400;-3.850312471389771
9192.639999999913900;-3.809062480926514
9217.619999999913500;-3.805312395095825
9242.599999999913100;-3.797187328338623
9267.579999999912600;-3.805937528610230
9292.559999999912200;-3.810937404632568
9317.539999999911700;-3.810937404632568
9342.519999999911300;-3.809062480926514
9367.499999999910900;-3.804062366485596
9392.479999999910400;-3.812500000000000
9417.459999999910000;-3.806562423706055
9442.439999999909600;-3.810937404632568
9467.419999999909100;-3.799999952316284
9492.399999999908700;-3.801874876022339
9517.379999999908300;-3.812187433242798
9542.359999999907800;-3.809999942779541
9567.339999999907400;-3.808125019073486
9592.319999999906900;-3.808437347412109
9617.299999999906500;-3.805624961853027
9642.279999999906100;-3.808749914169312
9667.259999999905600;-3.807812452316284
9692.239999999905200;-3.807187318801880
9717.219999999904800;-3.812500000000000
9742.199999999904300;-3.815624952316284
9767.179999999903900;-3.810937404632568
9792.159999999903400;-3.797812461853027
9817.139999999903000;-3.808125019073486
9842.119999999902600;-3.799687385559082
9867.099999999902100;-3.805312395095825
9892.079999999901700;-3.825312376022339
9917.059999999901300;-3.809687376022339
9942.039999999900800;-3.808749914169312
9967.019999999900400;-3.800624847412109
9991.999999999900000;-3.812187433242798
10016.979999999900000;-3.824062347412109
10041.959999999899000;-3.815937519073486
10066.939999999899000;-3.807812452316284
10091.919999999898000;-3.805312395095825
10116.899999999898000;-3.837187528610230
10141.879999999897000;-3.807812452316284
10166.859999999897000;-3.808125019073486
10191.839999999896000;-3.806562423706055
10216.819999999896000;-3.806562423706055
10241.799999999896000;-3.806874990463257
10266.779999999895000;-3.817499876022339
10291.759999999895000;-3.799374818801880
10316.739999999894000;-3.809062480926514
10341.719999999894000;-3.811562299728394
10366.699999999893000;-3.810937404632568
10391.679999999893000;-3.805937528610230
10416.659999999893000;-3.816874980926514
10441.639999999892000;-3.812812328338623
10466.619999999892000;-3.813437461853027
10491.599999999891000;-3.809687376022339
10516.579999999891000;-3.784062385559082
10541.559999999890000;-3.797812461853027
10566.539999999890000;-3.814687490463257
10591.519999999889000;-3.809687376022339
10616.499999999889000;-3.805312395095825
