Time;Trace
0.000000000000000;1.569999933242798
24.980000000000000;1.578125000000000
49.960000000000001;1.574999928474426
74.939999999999998;1.574999928474426
99.920000000000002;1.569374918937683
124.900000000000010;1.564687490463257
149.880000000000000;1.564999938011169
174.859999999999990;1.568750023841858
199.839999999999970;1.571249961853027
224.819999999999960;1.569687485694885
249.799999999999950;1.562500000000000
274.779999999999970;1.568750023841858
299.759999999999990;1.580937504768372
324.740000000000010;1.567187428474426
349.720000000000030;1.567499995231628
374.700000000000050;1.570312500000000
399.680000000000060;1.567499995231628
424.660000000000080;1.557187438011169
449.640000000000100;1.557812452316284
474.620000000000120;1.562812447547913
499.600000000000140;1.559374928474426
524.580000000000150;1.564062476158142
549.560000000000170;1.570312500000000
574.540000000000190;1.549999952316284
599.520000000000210;1.559687495231628
624.500000000000230;1.555937409400940
649.480000000000250;1.559999942779541
674.460000000000260;1.556874990463257
699.440000000000280;1.552812457084656
724.420000000000300;1.553125023841858
749.400000000000320;1.556249976158142
774.380000000000340;1.554062485694885
799.360000000000350;1.564062476158142
824.340000000000370;1.546249985694885
849.320000000000390;1.549374938011169
874.300000000000410;1.546875000000000
899.280000000000430;1.540624976158142
924.260000000000450;1.547812461853027
949.240000000000460;1.542812466621399
974.220000000000480;1.552500009536743
999.200000000000500;1.545937418937683
1024.180000000000500;1.542812466621399
1049.160000000000500;1.546562433242798
1074.140000000000600;1.540312409400940
1099.120000000000600;1.544999957084656
1124.100000000000600;1.544062495231628
1149.080000000000600;1.543124914169312
1174.060000000000600;1.541249990463257
1199.040000000000600;1.536875009536743
1224.020000000000700;1.534374952316284
1249.000000000000700;1.533749938011169
1273.980000000000700;1.543437480926514
1298.960000000000700;1.551562428474426
1323.940000000000700;1.531562447547913
1348.920000000000800;1.533437490463257
1373.900000000000800;1.531562447547913
1398.880000000000800;1.535312414169312
1423.860000000000800;1.534062504768372
1448.840000000000800;1.527187466621399
1473.820000000000800;1.534062504768372
1498.800000000000900;1.535624980926514
1523.780000000000900;1.529062509536743
1548.760000000000900;1.531875014305115
1573.740000000000900;1.526562452316284
1598.720000000000900;1.531250000000000
1623.700000000001000;1.528437495231628
1648.680000000001000;1.528437495231628
1673.660000000001000;1.522812485694885
1698.640000000001000;1.522187471389771
1723.620000000001000;1.522499918937683
1748.600000000001000;1.526250004768372
1773.580000000001100;1.527187466621399
1798.560000000001100;1.528437495231628
1823.540000000001100;1.527187466621399
1848.520000000001100;1.528124928474426
1873.500000000001100;1.529062509536743
1898.480000000001200;1.525312423706055
1923.460000000001200;1.516562461853027
1948.440000000001200;1.520937442779541
1973.420000000001200;1.519374966621399
1998.400000000001200;1.514999985694885
2023.380000000001200;1.518124938011169
2048.360000000001000;1.519374966621399
2073.340000000001100;1.516250014305115
2098.320000000001100;1.515312433242798
2123.300000000001100;1.523124933242798
2148.280000000001100;1.519687414169312
2173.260000000001100;1.511250019073486
2198.240000000001100;1.501874923706055
2223.220000000001200;1.524374961853027
2248.200000000001200;1.507499933242798
2273.180000000001200;1.511250019073486
2298.160000000001200;1.516562461853027
2323.140000000001200;1.510312438011169
2348.120000000001300;1.508437514305115
2373.100000000001300;1.515625000000000
2398.080000000001300;1.509999990463257
2423.060000000001300;1.513124942779541
2448.040000000001300;1.522499918937683
2473.020000000001300;1.505937457084656
2498.000000000001400;1.499374985694885
2522.980000000001400;1.508749961853027
2547.960000000001400;1.504062414169312
2572.940000000001400;1.508124947547913
2597.920000000001400;1.504999995231628
2622.900000000001500;1.491874933242798
2647.880000000001500;1.500312447547913
2672.860000000001500;1.497499942779541
2697.840000000001500;1.496249914169312
2722.820000000001500;1.495937466621399
2747.800000000001500;1.494374990463257
2772.780000000001600;1.504687428474426
2797.760000000001600;1.498749971389771
2822.740000000001600;1.497499942779541
2847.720000000001600;1.493437409400940
2872.700000000001600;1.491249918937683
2897.680000000001700;1.493749976158142
2922.660000000001700;1.485624909400940
2947.640000000001700;1.490000009536743
2972.620000000001700;1.493124961853027
2997.600000000001700;1.487812519073486
3022.580000000001700;1.495937466621399
3047.560000000001800;1.482499957084656
3072.540000000001800;1.485312461853027
3097.520000000001800;1.485000014305115
3122.500000000001800;1.483437418937683
3147.480000000001800;1.485000014305115
3172.460000000001900;1.483437418937683
3197.440000000001900;1.481562495231628
3222.420000000001900;1.480937480926514
3247.400000000001900;1.473437428474426
3272.380000000001900;1.487187504768372
3297.360000000001900;1.479687452316284
3322.340000000002000;1.480624914169312
3347.320000000002000;1.482499957084656
3372.300000000002000;1.474687457084656
3397.280000000002000;1.477812409400940
3422.260000000002000;1.483749985694885
3447.240000000002100;1.471562504768372
3472.220000000002100;1.473437428474426
3497.200000000002100;1.473749995231628
3522.180000000002100;1.460937500000000
3547.160000000002100;1.475624918937683
3572.140000000002100;1.464687466621399
3597.120000000002200;1.461249947547913
3622.100000000002200;1.464375019073486
3647.080000000002200;1.469687461853027
3672.060000000002200;1.471249938011169
3697.040000000002200;1.465937495231628
3722.020000000002300;1.468437433242798
3747.000000000002300;1.469687461853027
3771.980000000002300;1.467499971389771
3796.960000000002300;1.468750000000000
3821.940000000002300;1.458437442779541
3846.920000000002300;1.471562504768372
3871.900000000002400;1.468124985694885
3896.880000000002400;1.463437438011169
3921.860000000002400;1.463437438011169
3946.840000000002400;1.456562519073486
3971.820000000002400;1.455312490463257
3996.800000000002500;1.454999923706055
4021.780000000002500;1.476562500000000
4046.760000000002500;1.453750014305115
4071.740000000002500;1.458750009536743
4096.720000000002100;1.456562519073486
4121.700000000001600;1.452812433242798
4146.680000000001200;1.455624938011169
4171.660000000000800;1.450624942779541
4196.640000000000300;1.449999928474426
4221.619999999999900;1.448437452316284
4246.599999999999500;1.453125000000000
4271.579999999999000;1.436249971389771
4296.559999999998600;1.448125004768372
4321.539999999998100;1.447812438011169
4346.519999999997700;1.442187428474426
4371.499999999997300;1.453125000000000
4396.479999999996800;1.449999928474426
4421.459999999996400;1.451249957084656
4446.439999999996000;1.447187423706055
4471.419999999995500;1.445624947547913
4496.399999999995100;1.444999933242798
4521.379999999994700;1.446249961853027
4546.359999999994200;1.449687480926514
4571.339999999993800;1.439999938011169
4596.319999999993300;1.437812447547913
4621.299999999992900;1.439374923706055
4646.279999999992500;1.438749909400940
4671.259999999992000;1.431562423706055
4696.239999999991600;1.437500000000000
4721.219999999991200;1.441249966621399
4746.199999999990700;1.433437466621399
4771.179999999990300;1.434374928474426
4796.159999999989900;1.433125019073486
4821.139999999989400;1.434999942779541
4846.119999999989000;1.427187442779541
4871.099999999988500;1.437500000000000
4896.079999999988100;1.430937409400940
4921.059999999987700;1.429374933242798
4946.039999999987200;1.432500004768372
4971.019999999986800;1.422500014305115
4995.999999999986400;1.426249980926514
5020.979999999985900;1.431562423706055
5045.959999999985500;1.430624961853027
5070.939999999985000;1.426874995231628
5095.919999999984600;1.423437476158142
5120.899999999984200;1.417500019073486
5145.879999999983700;1.421562433242798
5170.859999999983300;1.429062485694885
5195.839999999982900;1.416562438011169
5220.819999999982400;1.419374942779541
5245.799999999982000;1.417187452316284
5270.779999999981600;1.419687509536743
5295.759999999981100;1.415624976158142
5320.739999999980700;1.418749928474426
5345.719999999980200;1.419374942779541
5370.699999999979800;1.411875009536743
5395.679999999979400;1.412187457084656
5420.659999999978900;1.422187447547913
5445.639999999978500;1.416562438011169
5470.619999999978100;1.407812476158142
5495.599999999977600;1.406562447547913
5520.579999999977200;1.411562442779541
5545.559999999976800;1.407499909400940
5570.539999999976300;1.407187461853027
5595.519999999975900;1.395624995231628
5620.499999999975400;1.400937438011169
5645.479999999975000;1.403749942779541
5670.459999999974600;1.406875014305115
5695.439999999974100;1.403749942779541
5720.419999999973700;1.404374957084656
5745.399999999973300;1.403437495231628
5770.379999999972800;1.403124928474426
5795.359999999972400;1.404062509536743
5820.339999999972000;1.400937438011169
5845.319999999971500;1.399374961853027
5870.299999999971100;1.399062514305115
5895.279999999970600;1.398749947547913
5920.259999999970200;1.397812485694885
5945.239999999969800;1.396562457084656
5970.219999999969300;1.399374961853027
5995.199999999968900;1.388124942779541
6020.179999999968500;1.385625004768372
6045.159999999968000;1.388749957084656
6070.139999999967600;1.394999980926514
6095.119999999967100;1.395312428474426
6120.099999999966700;1.389062523841858
6145.079999999966300;1.389687418937683
6170.059999999965800;1.383749961853027
6195.039999999965400;1.387187480926514
6220.019999999965000;1.384374976158142
6244.999999999964500;1.394999980926514
6269.979999999964100;1.389062523841858
6294.959999999963700;1.388437509536743
6319.939999999963200;1.394062519073486
6344.919999999962800;1.380937457084656
6369.899999999962300;1.378124952316284
6394.879999999961900;1.380937457084656
6419.859999999961500;1.377187490463257
6444.839999999961000;1.380937457084656
6469.819999999960600;1.383124947547913
6494.799999999960200;1.379062414169312
6519.779999999959700;1.382499933242798
6544.759999999959300;1.379062414169312
6569.739999999958900;1.374374985694885
6594.719999999958400;1.375937461853027
6619.699999999958000;1.378437519073486
6644.679999999957500;1.370937466621399
6669.659999999957100;1.375312447547913
6694.639999999956700;1.371249914169312
6719.619999999956200;1.376250028610230
6744.599999999955800;1.373437523841858
6769.579999999955400;1.369374990463257
6794.559999999954900;1.369374990463257
6819.539999999954500;1.370625019073486
6844.519999999954100;1.369687438011169
6869.499999999953600;1.367187500000000
6894.479999999953200;1.364374995231628
6919.459999999952700;1.370937466621399
6944.439999999952300;1.362812519073486
6969.419999999951900;1.366249918937683
6994.399999999951400;1.367187500000000
7019.379999999951000;1.358124971389771
7044.359999999950600;1.367499947547913
7069.339999999950100;1.348124980926514
7094.319999999949700;1.356249928474426
7119.299999999949300;1.354375004768372
7144.279999999948800;1.354687452316284
7169.259999999948400;1.359687447547913
7194.239999999947900;1.353749990463257
7219.219999999947500;1.356562495231628
7244.199999999947100;1.363749980926514
7269.179999999946600;1.354687452316284
7294.159999999946200;1.354687452316284
7319.139999999945800;1.356562495231628
7344.119999999945300;1.354375004768372
7369.099999999944900;1.350000023841858
7394.079999999944400;1.346874952316284
7419.059999999944000;1.349375009536743
7444.039999999943600;1.349375009536743
7469.019999999943100;1.344375014305115
7493.999999999942700;1.345937490463257
7518.979999999942300;1.343437433242798
7543.959999999941800;1.341874957084656
7568.939999999941400;1.342187523841858
7593.919999999941000;1.345624923706055
7618.899999999940500;1.342187523841858
7643.879999999940100;1.341249942779541
7668.859999999939600;1.340624928474426
7693.839999999939200;1.339375019073486
7718.819999999938800;1.339375019073486
7743.799999999938300;1.329687476158142
7768.779999999937900;1.337187528610230
7793.759999999937500;1.329687476158142
7818.739999999937000;1.329375028610230
7843.719999999936600;1.336874961853027
7868.699999999936200;1.330624938011169
7893.679999999935700;1.331874966621399
7918.659999999935300;1.327499985694885
7943.639999999934800;1.330937504768372
7968.619999999934400;1.332499980926514
7993.599999999934000;1.327812433242798
8018.579999999933500;1.324687480926514
8043.559999999933100;1.327812433242798
8068.539999999932700;1.331874966621399
8093.519999999932200;1.324687480926514
8118.499999999931800;1.321562528610230
8143.479999999931400;1.327187418937683
8168.459999999930900;1.325312495231628
8193.439999999931400;1.321562528610230
8218.419999999931000;1.330624938011169
8243.399999999930500;1.314062476158142
8268.379999999930100;1.326562523841858
8293.359999999929600;1.319374918937683
8318.339999999929200;1.320937514305115
8343.319999999928800;1.327187418937683
8368.299999999928300;1.315937519073486
8393.279999999927900;1.323125004768372
8418.259999999927500;1.315624952316284
8443.239999999927000;1.314687490463257
8468.219999999926600;1.314687490463257
8493.199999999926100;1.328125000000000
8518.179999999925700;1.306249976158142
8543.159999999925300;1.308749914169312
8568.139999999924800;1.307812452316284
8593.119999999924400;1.304062485694885
8618.099999999924000;1.304999947547913
8643.079999999923500;1.307187438011169
8668.059999999923100;1.307187438011169
8693.039999999922700;1.308125019073486
8718.019999999922200;1.305624961853027
8742.999999999921800;1.304687500000000
8767.979999999921300;1.298749923706055
8792.959999999920900;1.303437471389771
8817.939999999920500;1.303437471389771
8842.919999999920000;1.309687495231628
8867.899999999919600;1.302500009536743
8892.879999999919200;5.098750114440918
8917.859999999918700;6.544687271118164
8942.839999999918300;6.609062194824219
8967.819999999917900;6.611249923706055
8992.799999999917400;6.603749752044678
9017.779999999917000;6.607500076293945
9042.759999999916500;6.601249694824219
9067.739999999916100;6.609062194824219
9092.719999999915700;6.606874942779541
9117.699999999915200;6.599999904632568
9142.679999999914800;6.599062442779541
9167.659999999914400;4.612499713897705
9192.639999999913900;1.439062476158142
9217.619999999913500;1.297500014305115
9242.599999999913100;1.293124914169312
9267.579999999912600;1.295624971389771
9292.559999999912200;1.286249995231628
9317.539999999911700;1.287500023841858
9342.519999999911300;1.291875004768372
9367.499999999910900;1.287187457084656
9392.479999999910400;1.284062504768372
9417.459999999910000;1.279062509536743
9442.439999999909600;1.285937428474426
9467.419999999909100;1.290312528610230
9492.399999999908700;1.289687514305115
9517.379999999908300;1.283749938011169
9542.359999999907800;1.286562442779541
9567.339999999907400;1.283749938011169
9592.319999999906900;1.276562452316284
9617.299999999906500;1.282187461853027
