Time;Trace
0.000000000000000;-2.509999990463257
24.980000000000000;-2.504374980926514
49.960000000000001;-2.491874933242798
74.939999999999998;-2.514687538146973
99.920000000000002;-2.507812500000000
124.900000000000010;-2.524687528610230
149.880000000000000;-2.511250019073486
174.859999999999990;-2.512187480926514
199.839999999999970;-2.507187366485596
224.819999999999960;-2.508124828338623
249.799999999999950;-2.493749856948853
274.779999999999970;-2.507187366485596
299.759999999999990;-2.510624885559082
324.740000000000010;-2.499374866485596
349.720000000000030;-2.509999990463257
374.700000000000050;-2.501562356948853
399.680000000000060;-2.512500047683716
424.660000000000080;-2.510312557220459
449.640000000000100;-2.502500057220459
474.620000000000120;-2.494687557220459
499.600000000000140;-2.496249914169312
524.580000000000150;-2.496562480926514
549.560000000000170;-2.510937452316284
574.540000000000190;-2.505937337875366
599.520000000000210;-2.506875038146973
624.500000000000230;-2.513749837875366
649.480000000000250;-2.511562347412109
674.460000000000260;-2.496249914169312
699.440000000000280;-2.516875028610230
724.420000000000300;-2.502500057220459
749.400000000000320;-2.504374980926514
774.380000000000340;-2.510624885559082
799.360000000000350;-2.508124828338623
824.340000000000370;-2.507812500000000
849.320000000000390;-2.506249904632568
874.300000000000410;-2.502812385559082
899.280000000000430;-2.509062528610230
924.260000000000450;-2.519687414169312
949.240000000000460;-2.502500057220459
974.220000000000480;-2.516249895095825
999.200000000000500;-2.506875038146973
1024.180000000000500;-2.500312328338623
1049.160000000000500;-2.504999876022339
1074.140000000000600;-2.512187480926514
1099.120000000000600;-2.511562347412109
1124.100000000000600;-2.506249904632568
1149.080000000000600;-2.504687547683716
1174.060000000000600;-2.509999990463257
1199.040000000000600;-2.502812385559082
1224.020000000000700;-2.510312557220459
1249.000000000000700;-2.506249904632568
1273.980000000000700;-2.508437395095825
1298.960000000000700;-2.514062404632568
1323.940000000000700;-2.484999895095825
1348.920000000000800;-2.514687538146973
1373.900000000000800;-2.504062414169312
1398.880000000000800;-2.504062414169312
1423.860000000000800;-2.516875028610230
1448.840000000000800;-2.502500057220459
1473.820000000000800;-2.504687547683716
1498.800000000000900;-2.513437509536743
1523.780000000000900;-2.500624895095825
1548.760000000000900;-2.498124837875366
1573.740000000000900;-2.509687423706055
1598.720000000000900;-2.513124942779541
1623.700000000001000;-2.516562461853027
1648.680000000001000;-2.510312557220459
1673.660000000001000;-2.504999876022339
1698.640000000001000;-2.507499933242798
1723.620000000001000;-2.514687538146973
1748.600000000001000;-2.520937442779541
1773.580000000001100;-2.511562347412109
1798.560000000001100;-2.511562347412109
1823.540000000001100;-2.501562356948853
1848.520000000001100;-2.501250028610230
1873.500000000001100;-2.508437395095825
1898.480000000001200;-2.505312442779541
1923.460000000001200;-2.505937337875366
1948.440000000001200;-2.504999876022339
1973.420000000001200;-2.497812509536743
1998.400000000001200;-2.503437519073486
2023.380000000001200;-2.523749828338623
2048.360000000001000;-2.506875038146973
2073.340000000001100;-2.522812366485596
2098.320000000001100;-2.503124952316284
2123.300000000001100;-2.511250019073486
2148.280000000001100;-2.511250019073486
2173.260000000001100;-2.532812356948853
2198.240000000001100;-2.513749837875366
2223.220000000001200;-2.514687538146973
