"TimeMin","Mean_Rubi","Mean_Rubi − Caps","SD_Rubi","SD_Rubi − Caps","Lower_Rubi","Lower_Rubi − Caps","Upper_Rubi","Upper_Rubi − Caps"
0.254798997600001,0.00122527840329478,0.0020314137433375,0.00683998782053662,0.0196581987229819,-0.00561470941724184,-0.0176267849796444,0.0080652662238314,0.0216896124663194
0.260865640400001,0.00123788756531325,0.00203176558875233,0.00697900949990137,0.0201650019008288,-0.00574112193458813,-0.0181332363120765,0.00821689706521462,0.0221967674895812
0.266932283200001,0.0012491573402554,0.00202954844663139,0.00711609375115036,0.0206720966423725,-0.00586693641089495,-0.0186425481957411,0.00836525109140576,0.0227016450890039
0.272998926000001,0.00125904714683096,0.00202473595686204,0.00725118147719922,0.0211793802694148,-0.00599213433036826,-0.0191546443125528,0.00851022862403018,0.0232041162262769
0.279065568800001,0.00126751893704259,0.0020173066750285,0.00738421724556508,0.0216867497183784,-0.00611669830852249,-0.0196694430433499,0.00865173618260768,0.0237040563934069
0.285132211600001,0.00127453397008257,0.00200723772235568,0.007515144621758,0.0221941019949374,-0.00624061065167543,-0.0201868642725817,0.00878967859184057,0.0242013397172931
0.291198854400001,0.00128005225312694,0.00199450411147426,0.00764390535870325,0.0227013340755039,-0.00636385310557631,-0.0207068299640296,0.00892395761183019,0.0246958381869781
0.297265497200001,0.00128403703228261,0.00197908648805763,0.0077704458983524,0.0232083432272742,-0.00648640886606978,-0.0212292567392165,0.00905448293063501,0.0251874297153318
0.303332140000001,0.00128644634797922,0.00196095643864972,0.00789470514548759,0.0237150258378787,-0.00660825879750837,-0.021754069399229,0.00918115149346681,0.0256759822765284
0.309398782800001,0.00128724440085928,0.00194009624040931,0.00801663092493459,0.0242212796785019,-0.0067293865240753,-0.0222811834380926,0.00930387532579387,0.0261613759189112
0.315465425600001,0.00128639028107031,0.00191647942465084,0.00813616366084037,0.0247270012504275,-0.00684977337977006,-0.0228105218257767,0.00942255394191067,0.0266434806750784
0.321532068400001,0.00128384608523808,0.0018903843530632,0.00825324813154816,0.0252325118137389,-0.00696940204631007,-0.0233421274606757,0.00953709421678624,0.0271228961668021
0.327598711200001,0.00127957311187073,0.00186658076835024,0.00836782795968447,0.025744486163776,-0.00708825484781374,-0.0238779053954257,0.0096474010715552,0.0276110669321262
0.333665354000001,0.00127353114488956,0.00184669088980366,0.00847984457311527,0.0262651504464072,-0.0072063134282257,-0.0244184595566035,0.00975337571800483,0.0281118413362108
0.339731996800001,0.00126568381639936,0.00183062679822197,0.00858924497599587,0.0267943056266976,-0.00732356115959651,-0.0249636788284756,0.00985492879239523,0.0286249324249195
0.345798639600001,0.00125598863928451,0.00181831333181389,0.00869596730455868,0.0273317809886736,-0.00743997866527417,-0.0255134676568597,0.00995195594384318,0.0291500943204875
0.351865282400001,0.00124441032053718,0.00180966041967141,0.008799960121381,0.027877372976905,-0.00755554980084382,-0.0260677125572336,0.0100443704419182,0.0296870333965764
0.357931925200001,0.00123090762789366,0.00180459015072901,0.00890116338080073,0.0284309046863345,-0.00767025575290707,-0.0266263145356055,0.0101320710086944,0.0302354948370635
0.363998568000001,0.00121544279645234,0.00180301754350425,0.00899952206302741,0.0289921838548626,-0.00778407926657507,-0.0271891663113584,0.0102149648594797,0.0307952013983669
0.370065210800001,0.00119797717018785,0.00180485981913146,0.00909497985676399,0.029561022786526,-0.00789700268657614,-0.0277561629673945,0.0102929570269518,0.0313658826056574
0.376131853600001,0.00117847030361584,0.00181003664235016,0.00918747785585749,0.0301372395077724,-0.00800900755224165,-0.0283272028654223,0.0103659481594733,0.0319472761501226
0.382198496400001,0.00115688621791471,0.00181846087465416,0.00927696363114637,0.0307206367565496,-0.00812007741323166,-0.0289021758818954,0.0104338498490611,0.0325390976312038
0.388265139200001,0.00113318190149822,0.00183005618963155,0.0093633745547939,0.0313110411839593,-0.00823019265329567,-0.0294809849943278,0.0104965564562921,0.0331410973735909
0.394331782000001,0.00110732256155813,0.00184473367792349,0.00944665991816836,0.0319082518551116,-0.00833933735661023,-0.0300635181771881,0.0105539824797265,0.0337529855330351
0.400398424800001,0.00107926664957042,0.00186241465702372,0.00952675921475908,0.0325120901292763,-0.00844749256518867,-0.0306496754722526,0.0106060258643295,0.0343745047863
0.406465067600001,0.00104897653295469,0.00188301452680468,0.00960361761768167,0.0331223645951907,-0.00855464108472697,-0.031239350068386,0.0106525941506364,0.0350053791219953
0.412531710400001,0.00101633735691307,0.00190637426671908,0.00967728672501137,0.0337389954251957,-0.00866094936809831,-0.0318326211584766,0.0106936240819244,0.0356453696919148
0.418598353200001,0.000981071255898682,0.00193217595825052,0.00974804271716148,0.0343621351565417,-0.0087669714612628,-0.0324299591982912,0.0107291139730602,0.0362943111147922
0.424664996000001,0.000943128514178635,0.00196031911691717,0.00981585371764272,0.0349916082905195,-0.00887272520346409,-0.0330312891736023,0.0107589822318214,0.0369519274074366
0.430731638800001,0.000902467881068894,0.00199072853679287,0.00988065311137238,0.0356272356271921,-0.00897818523030348,-0.0336365070903992,0.0107831209924413,0.037617964163985
0.436798281600002,0.00085905859650473,0.00202332000341204,0.0099423859050804,0.0362688138290313,-0.00908332730857567,-0.0342454938256192,0.0108014445015851,0.0382921338324433
0.442864924400001,0.000812861327102532,0.00205801659333462,0.0100009875691241,0.036916158966968,-0.00918812624202154,-0.0348581423736334,0.0108138488962266,0.0389741755603026
0.448931567200002,0.000763841655177326,0.0020947371426131,0.0100563990627684,0.0375690760236954,-0.00929255740759103,-0.0354743388810823,0.0108202407179457,0.0396638131663085
0.454998210000002,0.000711963507812448,0.00213340149965768,0.0101085593687894,0.0382273727098947,-0.00939659586097695,-0.036093971210237,0.0108205228766018,0.0403607742095524
0.461064852800002,0.000657190853890923,0.00217393316648415,0.0101574082366787,0.0388908641907018,-0.00950021738278779,-0.0367169310242177,0.0108145990905696,0.041064797357186
0.467131495600002,0.000599486755240799,0.00221624505314838,0.0102028824275632,0.039559345140804,-0.0096033956723224,-0.0373431000876556,0.010802369182804,0.0417755901939524
0.473198138400002,0.000538817938584531,0.00226026920895389,0.0102449264677749,0.0402326455277001,-0.00970610852919042,-0.0379723763187462,0.0107837444063595,0.042492914736654
0.479264781200002,0.000475143885459497,0.00230591233195333,0.01028347170431,0.0409105502376462,-0.0098083278188505,-0.0386046379056929,0.0107586155897695,0.0432164625695996
0.485331424000002,0.000408433657576945,0.00235310551533865,0.0103184653861721,0.0415928859756517,-0.00991003172859519,-0.039239780460313,0.0107268990437491,0.0439459914909903
0.491398066800002,0.00033864749609057,0.00240176228327776,0.0103498409659795,0.0422794505431482,-0.0100111934698889,-0.0398776882598704,0.0106884884620701,0.0446812128264259
0.497464709600002,0.000265751801125959,0.00245180512388733,0.0103775409239368,0.0429700554253204,-0.0101117891228108,-0.040518250301433,0.0106432927250627,0.0454218605492077
0.503531352400002,0.000189710015589315,0.00250315674889599,0.0104015042187592,0.0436645142560044,-0.0102117942031699,-0.0411613575071085,0.0105912142343485,0.0461676710049004
0.509597995200002,0.000110484993509076,0.00255573029743094,0.0104216674111456,0.0443626227959694,-0.0103111824176366,-0.0418068924985384,0.0105321524046547,0.0469183530934003
0.515664638000002,2.80438724115863e-05,0.00260945757167734,0.0104379754688365,0.0450642095764557,-0.0104099315964249,-0.0424547520047784,0.0104660193412481,0.047673667148133
0.521731280800002,-5.76544635294421e-05,0.00266424533768108,0.0104503590331829,0.0457690606428489,-0.0105080134967124,-0.0431048153051679,0.0103927045696535,0.04843330598053
0.527797923600002,-0.000146640367416585,0.0027200248312199,0.0104587660885258,0.0464770022111032,-0.0106054064559423,-0.0437569773798833,0.0103121257211092,0.0491970270423231
0.533864566400002,-0.000238953988812367,0.00277670938901766,0.0104631295802545,0.0471878321359959,-0.0107020835690669,-0.0444111227469783,0.0102241755914422,0.0499645415250136
