"TimeMin","Mean_Rubi","Mean_Caps","SD_Rubi","SD_Caps","Lower_Rubi","Lower_Caps","Upper_Rubi","Upper_Caps"
0.661264065200002,-0.00261868723480132,-0.00704496030862171,0.0100663942590355,0.0529305217613054,-0.0126850814938368,-0.0599754820699271,0.00744770702423417,0.0458855614526837
0.667330708000002,-0.00273858984219213,-0.00727600788412624,0.0100438103620292,0.0537564404173669,-0.0127824002042214,-0.0610324483014931,0.00730522051983711,0.0464804325332406
0.673397350800002,-0.00285882756504435,-0.00751028283954835,0.0100211873872641,0.0545862875287265,-0.0128800149523085,-0.0620965703682749,0.00716235982221979,0.0470760046891782
0.679463993600002,-0.00297939409716011,-0.00774773677594007,0.00999852372771031,0.0554199268856266,-0.0129779178248704,-0.0631676636615667,0.00701912963055021,0.0476721901096865
0.685530636400002,-0.00310028331293259,-0.00798833194310359,0.00997581893819699,0.0562572349019373,-0.0130761022511296,-0.0642455668450409,0.0068755356252644,0.0482689029588337
0.691597279200002,-0.00322148908723187,-0.00823201877166293,0.009953071009811,0.0570980741726498,-0.0131745600970429,-0.0653300929443128,0.00673158192257913,0.0488660554009869
0.697663922000002,-0.00334300505557634,-0.00847875703254078,0.00993027950012101,0.057942318073352,-0.0132732845556974,-0.0664210751058928,0.00658727444454467,0.0494635610408113
0.703730564800002,-0.00346482519479797,-0.00872850140107045,0.00990744281823902,0.058789834178611,-0.013372268013037,-0.0675183355796814,0.00644261762344106,0.0500613327775405
0.709797207600002,-0.00358694316142271,-0.00898120752111405,0.00988455995641692,0.0596404912353857,-0.0134715031178396,-0.0686216987564997,0.00629761679499422,0.0506592837142716
0.715863850400002,-0.00370935289196445,-0.00923683407741618,0.00986162988977928,0.0604941610959236,-0.0135709827817437,-0.0697309951733397,0.00615227699781482,0.0512573270185074
0.721930493200002,-0.00383204810575393,-0.00949533309408445,0.00983865107256114,0.0613507088446417,-0.0136706991783151,-0.0708460419387261,0.00600660296680721,0.0518553757505572
0.727997136000002,-0.00395502265083799,-0.00975666621395361,0.00981562296121607,0.0622100091170018,-0.0137706456120541,-0.0719666753309554,0.00586060031037808,0.0524533429030481
0.734063778800003,-0.00407827041419252,-0.0100207844628751,0.00979254366102195,0.0630719262191935,-0.0138708140752145,-0.0730927106820686,0.00571427324682943,0.0530511417563183
0.740130421600003,-0.00420178503761835,-0.0102876472239361,0.00976941263626557,0.0639363324342603,-0.0139711976738839,-0.0742239796581964,0.00556762759864722,0.0536486852103241
0.746197064400003,-0.00432556048418707,-0.0105572093529132,0.00974622835300234,0.0648030958106585,-0.0140717888371894,-0.0753603051635717,0.00542066786881527,0.0542458864577453
0.752263707200003,-0.00444959042986142,-0.0108294265206171,0.00972298978542693,0.0656720852401127,-0.0141725802152884,-0.0765015117607298,0.00527339935556551,0.0548426587194955
0.758330350000003,-0.00457386878784394,-0.0111042571774523,0.00969969588528694,0.0665431718114507,-0.0142735646731309,-0.077647428988903,0.00512582709744301,0.0554389146339983
0.764396992800003,-0.00469838930284521,-0.0113816537740505,0.00967634516907549,0.0674162219136095,-0.0143747344719207,-0.07879787568766,0.00497795586623027,0.0560345681395591
0.770463635600003,-0.00482314579726922,-0.0116615773497459,0.00965293699466072,0.0682911084139845,-0.0144760827919299,-0.0799526857637304,0.0048297911973915,0.0566295310642386
0.776530278400003,-0.00494813216921731,-0.0119439795186828,0.0096294695813294,0.0691676973092774,-0.0145776017505467,-0.0811116768279602,0.00468133741211209,0.0572237177905946
0.782596921200003,-0.0050733420675401,-0.0122288192830478,0.00960594230056966,0.0700458598106744,-0.0146792843681098,-0.0822746790937221,0.00453260023302956,0.0578170405276266
0.788663564000003,-0.00519876944120697,-0.0125160516721255,0.00958235367429519,0.0709254644198342,-0.0147811231155022,-0.0834415160919597,0.00438358423308823,0.0584094127477088
0.794730206800003,-0.00532440798574666,-0.0128056323906106,0.00955870266002962,0.0718063801939336,-0.0148831106457763,-0.0846120125845442,0.00423429467428296,0.0590007478033229
0.800796849600003,-0.00545025159092074,-0.0130975196476321,0.00953498818475739,0.0726884774376941,-0.0149852397756781,-0.0857859970853262,0.00408473659383665,0.059590957790062
0.806863492400003,-0.00557629402667241,-0.0133916663238136,0.00951120882822296,0.073571623854915,-0.0150875028548954,-0.0869632901787286,0.00393491480155056,0.0601799575311015
0.812930135200003,-0.0057025290904646,-0.0136880328584561,0.00948736384950093,0.0744556905552714,-0.0151898929399655,-0.0881437234137275,0.00378483475903633,0.0607676576968152
0.818996778000003,-0.00582895069054465,-0.0139865714470617,0.00946345158170301,0.0753405452052873,-0.0152924022722477,-0.0893271166523491,0.00363450089115836,0.0613539737582256
0.825063420800003,-0.00595555248358035,-0.0142872407178511,0.00943947130400272,0.0762260579649803,-0.0153950237875831,-0.0905132986828314,0.00348391882042236,0.0619388172471292
0.831130063600003,-0.00608232840409616,-0.0145899958666833,0.00941542159308713,0.0771120977685243,-0.0154977499971833,-0.0917020936352076,0.00333309318899097,0.062522101901841
0.837196706400003,-0.00620927216731686,-0.0148947926390704,0.00939130139119464,0.0779985338592352,-0.0156005735585115,-0.0928933264983056,0.00318202922387777,0.0631037412201647
0.843263349200003,-0.00633637763943337,-0.0152015889959315,0.00936710959916001,0.0788852357370399,-0.0157034872385934,-0.0940868247329714,0.00303073195972664,0.0636836467411084
0.849329992000003,-0.006463638615474,-0.0155103382513494,0.00934284486097356,0.0797720724309456,-0.0158064834764476,-0.0952824106822949,0.00287920624549956,0.0642617341795962
0.855396634800003,-0.00659104886866248,-0.01582100024806,0.00931850633670645,0.0806589133032489,-0.0159095552053689,-0.0964799135513089,0.00272745746804398,0.0648379130551889
0.861463277600003,-0.00671860231641285,-0.0161335277559873,0.00929409247311274,0.0815456276696098,-0.0160126947895256,-0.0976791554255972,0.0025754901566999,0.0654120999136225
0.867529920400003,-0.00684629262397721,-0.0164478790363221,0.00926960245753472,0.0824320846595653,-0.0161158950815119,-0.0988799636958874,0.00242330983355751,0.0659842056232431
0.873596563200003,-0.00697411371109297,-0.0167640094445615,0.00924503492034829,0.0833181536191146,-0.0162191486314413,-0.100082163063676,0.00227092120925532,0.066554144174553
0.879663206000003,-0.00710205931281047,-0.0170818747739716,0.0092203887898911,0.0842037039984029,-0.0163224481027016,-0.101285578772374,0.00211832947708063,0.0671218292244313
0.885729848800003,-0.00723012327162038,-0.0174014327303257,0.00919566293946472,0.0850886044718744,-0.0164257862110851,-0.1024900372022,0.00196553966784434,0.0676871717415487
0.891796491600003,-0.00735829940748812,-0.0177226370646333,0.00917085607829689,0.0859727254040864,-0.016529155485785,-0.10369536246872,0.00181255667080876,0.0682500883394531
0.897863134400003,-0.00748658147010125,-0.0180454470265327,0.00914596726724701,0.0868559344203028,-0.0166325487373483,-0.104901381446836,0.00165938579714576,0.0688104873937701
0.903929777200003,-0.00761496338506048,-0.0183698159534353,0.00912099506652808,0.087738102464631,-0.0167359584515886,-0.106107918418066,0.0015060316814676,0.0693682865111957
0.909996420000003,-0.00774343882696908,-0.0186957017464365,0.00909593857213538,0.0886190976568142,-0.0168393773991045,-0.107314799403251,0.0013524997451663,0.0699233959103777
0.916063062800003,-0.00787200170043564,-0.0190230599137367,0.00907079646704794,0.0894987897339918,-0.0169427981674836,-0.108521849647728,0.0011987947666123,0.0704757298202552
0.922129705600003,-0.00800064576046573,-0.0193518463032901,0.00904556766708954,0.0903770483738232,-0.0170462134275553,-0.109728894677113,0.00104492190662381,0.071025202070533
0.928196348400003,-0.00812936482571991,-0.0196820183587903,0.00902025101664128,0.0912537414045832,-0.0171496158423612,-0.110935759763373,0.000890886190921368,0.0715717230457929
0.934262991200003,-0.00825815274095323,-0.0200135302716411,0.00899484529116245,0.0921287405367241,-0.0172529980321157,-0.112142270808365,0.000736692550209226,0.072115210265083
0.940329634000003,-0.00838700323301944,-0.0203463407018502,0.00896934945209252,0.0930019116688193,-0.017356352685112,-0.11334825237067,0.000582346219073078,0.072655570966969
0.946396276800003,-0.00851591023472579,-0.0206804035473812,0.00894376217291893,0.0938731273527367,-0.0174596724076447,-0.114553530900118,0.000427851938193134,0.0731927238053555
0.952462919600003,-0.00864486743079438,-0.0210156763561696,0.00891808245877428,0.0947422547191143,-0.0175629498895687,-0.115757931075284,0.0002732150279799,0.0737265783629448
0.958529562400003,-0.00877386871036286,-0.0213521147821838,0.00889230904415628,0.0956091638755417,-0.0176661777545191,-0.116961278657725,0.000118440333793428,0.0742570490933579
0.964596205200003,-0.00890290784852099,-0.0216896747350019,0.00886644083375933,0.0964737247478823,-0.0177693486822803,-0.118163399482884,-3.64670147616642e-05,0.0747840500128804
0.970662848000003,-0.00903197863997047,-0.0220283133893014,0.00884047664165921,0.097335804297553,-0.0178724552816297,-0.119364117686854,-0.000191501998311258,0.0753074909082516
0.976729490800003,-0.00916107495410793,-0.0223679853803483,0.00881441531054062,0.0981952755912444,-0.0179754902646485,-0.120563260971593,-0.000346659643567303,0.075827290210896
0.982796133600003,-0.00929019049565519,-0.022708648781988,0.00878825570221251,0.0990520028111847,-0.0180784461978677,-0.121760651593173,-0.000501934793442679,0.0763433540291967
0.988862776400003,-0.00941931920364714,-0.023050258045801,0.00876199660325518,0.0999058600963135,-0.0181813158069023,-0.122956118142115,-0.000657322600391964,0.0768556020505126
0.994929419200003,-0.00954845477369145,-0.0233927703734971,0.0087356369284216,0.100756713608851,-0.0182840917021131,-0.124149483982348,-0.000812817845269849,0.0773639432353536
