"TimeMin","Mean_light","Mean_difference","SD_light","SD_difference","Lower_light","Lower_difference","Upper_light","Upper_difference"
0.4489315672,-0.00559295255395283,NA,0.00106653447900171,NA,-0.00665948703295454,NA,-0.00452641807495112,NA
0.45499821,-0.00569338851299365,NA,0.00105002366919147,NA,-0.00674341218218512,NA,-0.00464336484380218,NA
0.4610648528,-0.00579494765079208,NA,0.00103270645704632,NA,-0.0068276541078384,NA,-0.00476224119374575,NA
0.4671314956,-0.0058975900989641,NA,0.00101462822456628,NA,-0.00691221832353038,NA,-0.00488296187439782,NA
0.4731981384,-0.00600127958980437,NA,0.000995831843884579,NA,-0.00699711143368895,NA,-0.00500544774591979,NA
0.4792647812,-0.00610597582520911,NA,0.000976362953881521,NA,-0.00708233877909063,NA,-0.00512961287132759,NA
0.485331424,-0.00621164169593003,NA,0.000956265037310672,NA,-0.0071679067332407,NA,-0.00525537665861936,NA
0.4913980668,-0.00631823832958149,NA,0.000935582748144822,NA,-0.00725382107772632,NA,-0.00538265558143667,NA
0.4974647096,-0.0064257272941106,NA,0.000914360435117151,NA,-0.00734008772922775,NA,-0.00551136685899345,NA
0.5035313524,-0.00653407093702243,NA,0.000892642005149714,NA,-0.00742671294217215,NA,-0.00564142893187272,NA
0.5095979952,-0.0066432297620204,NA,0.000870472407476541,NA,-0.00751370216949694,NA,-0.00577275735454386,NA
0.515664638,-0.00675316671642776,NA,0.000847895484791808,NA,-0.00760106220121957,NA,-0.00590527123163595,NA
0.5217312808,-0.00686384291152426,NA,0.000824955021961532,NA,-0.00768879793348579,NA,-0.00603888788956272,NA
0.5277979236,-0.00697521967390982,NA,0.000801696621542724,NA,-0.00777691629545255,NA,-0.0061735230523671,NA
0.5338645664,-0.00708725917596908,NA,0.000778163505307445,NA,-0.00786542268127653,NA,-0.00630909567066164,NA
0.5399312092,-0.00719992269971006,NA,0.000754400427953974,NA,-0.00795432312766403,NA,-0.00644552227175609,NA
