"TimeMin","Mean_with epithelium","Mean_without epithelium","SD_with epithelium","SD_without epithelium","Lower_with epithelium","Lower_without epithelium","Upper_with epithelium","Upper_without epithelium"
0.0885252064666673,0.00098131509201503,-0.000692221405328419,0.000804365999782739,0.000324626405259232,0.000176949092232291,-0.00101684781058765,0.00178568109179777,-0.000367595000069187
0.090331843333334,0.00100026367496655,-0.000702411602476561,0.000822622036690314,0.000332820174642792,0.000177641638276232,-0.00103523177711935,0.00182288571165686,-0.000369591427833769
0.0921384802000007,0.00101915144258748,-0.000712360590508665,0.000840965677703971,0.000340946111903446,0.000178185764883508,-0.00105330670241211,0.00186011712029145,-0.000371414478605219
0.0939451170666673,0.0010379782858844,-0.000722068818844032,0.000859396407888802,0.000348995182049177,0.000178581877995601,-0.00107106400089321,0.0018973746937732,-0.000373073636794855
0.095751753933334,0.00105674331662915,-0.000731533630410504,0.000877914846869573,0.000356957641175924,0.000178828469759578,-0.00108849127158643,0.00193465816349872,-0.00037457598923458
0.0975583908000007,0.00107544443506408,-0.000740747623082705,0.000896523313608806,0.000364821785685628,0.000178921121455278,-0.00110556940876833,0.00197196774867289,-0.000375925837397078
0.0993650276666674,0.0010940816997812,-0.000749711865896163,0.000915221086112224,0.000372579223137079,0.000178860613668973,-0.00112229108903324,0.00200930278589342,-0.000377132642759084
0.101171664533334,0.00111265414374531,-0.00075842338935869,0.000934008897412975,0.000380220120224943,0.000178645246332338,-0.00113864350958363,0.00204666304115829,-0.000378203269133747
0.102978301400001,0.00113115961762165,-0.000766874641141306,0.000952889102504214,0.000387732248663367,0.000178270515117434,-0.00115460688980467,0.00208404872012586,-0.00037914239247794
0.104784938266667,0.00114959829168585,-0.000775067083357605,0.000971860856530484,0.000395107844897816,0.000177737435155369,-0.00117017492825542,0.00212145914821634,-0.000379959238459789
0.106591575133334,0.00116796909139052,-0.000782997330312431,0.000990925039608762,0.000402336852427652,0.000177044051781759,-0.00118533418274008,0.00215889413099928,-0.000380660477884779
0.108398212000001,0.00118626994824087,-0.000790658181557426,0.00101008386646785,0.000409406817211664,0.000176186081773026,-0.00120006499876909,0.00219635381470872,-0.000381251364345762
0.110204848866667,0.00120450101957889,-0.000798051008101227,0.00102933654122017,0.000416310363706952,0.000175164478358718,-0.00121436137180818,0.00223383756079906,-0.000381740644394275
0.112011485733334,0.00122266115715123,-0.000805172145571682,0.00104868403974596,0.000423037215099095,0.000173977117405274,-0.00122820936067078,0.00227134519689719,-0.000382134930472587
0.113818122600001,0.00124074838490239,-0.000812014781203962,0.00106812842757657,0.000429574807706132,0.000172619957325816,-0.00124158958891009,0.00230887681247896,-0.00038243997349783
0.115624759466668,0.00125876284144092,-0.000818580177000069,0.00108766896225917,0.000435916095939217,0.000171093879181748,-0.00125449627293929,0.00234643180370009,-0.000382664081060852
0.117431396333334,0.00127670329900775,-0.000824864372009643,0.00110730671990152,0.000442050524614201,0.000169396579106236,-0.00126691489662384,0.00238401001890927,-0.000382813847395442
0.119238033200001,0.00129456788558648,-0.000830860976954116,0.00112704360790769,0.000447965536521641,0.000167524277678788,-0.00127882651347576,0.00242161149349416,-0.000382895440432475
0.121044670066668,0.00131235671525285,-0.00083657112692743,0.00114687894172393,0.000453654357970657,0.00016547777352892,-0.00129022548489809,0.00245923565697678,-0.000382916768956773
0.122851306933334,0.00133006847494064,-0.000841990546499203,0.00116681390215297,0.000459106097348337,0.000163254572787675,-0.00130109664384754,0.00249688237709361,-0.000382884449150866
0.124657943800001,0.00134770140827397,-0.00084711330568035,0.00118685022953823,0.000464308320033725,0.000160851178735732,-0.00131142162571407,0.0025345516378122,-0.000382804985646625
0.126464580666668,0.00136525559899482,-0.000851940394755921,0.00120698730169172,0.00046925446617563,0.000158268297303103,-0.00132119486093155,0.00257224290068655,-0.000382685928580291
0.128271217533334,0.0013827296429307,-0.000856467205913298,0.00122722640857729,0.000473933249676457,0.000155503234353405,-0.00133040045558976,0.00260995605150799,-0.000382533956236841
0.130077854400001,0.00140012191094539,-0.000860688304256219,0.00124756911454529,0.000478332474617435,0.000152552796400102,-0.00133902077887365,0.00264769102549068,-0.000382355829638784
0.131884491266668,0.0014174324506478,-0.000864604517358599,0.00126801486423993,0.000482445736930246,0.000149417586407872,-0.00134705025428885,0.00268544731488773,-0.000382158780428353
0.133691128133334,0.00143465976095842,-0.000868210887124809,0.00128856506125132,0.000486261297974282,0.000146094699707096,-0.00135447218509909,0.00272322482220973,-0.000381949589150527
0.135497765000001,0.00145180235158121,-0.00087150250955434,0.00130922108500581,0.00048976731664808,0.000142581266575399,-0.00136126982620242,0.00276102343658703,-0.00038173519290626
0.137304401866668,0.00146886022819188,-0.000874480031608322,0.00132998245144547,0.00049295748660902,0.000138877776746411,-0.00136743751821734,0.00279884267963734,-0.000381522544999303
0.139111038733334,0.00148583178700418,-0.000877138127007052,0.00135085068225262,0.000495819558616728,0.000134981104751564,-0.00137295768562378,0.00283668246925679,-0.000381318568390324
0.140917675600001,0.00150271568816224,-0.000879472458447864,0.00137182696299733,0.00049834216250094,0.000130888725164908,-0.0013778146209488,0.00287454265115956,-0.000381130295946924
0.142724312466668,0.00151951188960813,-0.000881483474378456,0.00139291088538543,0.000500519031587715,0.000126601004222698,-0.00138200250596617,0.00291242277499356,-0.000380964442790741
0.144530949333334,0.00153621881760147,-0.000883165462432687,0.00141410389771476,0.000502337347979008,0.000122114919886711,-0.00138550281041169,0.00295032271531622,-0.000380828114453679
0.146337586200001,0.00155285366456251,-0.000884514687809713,0.00143538100333098,0.000503786328551373,0.000117472661231528,-0.00138830101636109,0.00298823466789349,-0.00038072835925834
0.148144223066668,0.00156943302495877,-0.000885531382541611,0.00145671827086129,0.000504859688241085,0.000112714754097478,-0.0013903910707827,0.00302615129582006,-0.000380671694300525
0.149950859933334,0.0015859565262335,-0.000886279598194288,0.00147811541524424,0.000505643214860088,0.000107841110989259,-0.00139192281305438,0.00306407194147774,-0.0003806363833342
0.151757496800001,0.00160242430434162,-0.000886841009685308,0.00149957159515434,0.00050624671332799,0.000102852709187275,-0.0013930877230133,0.00310199589949596,-0.000380594296357318
0.153564133666668,0.00161883698940381,-0.000887221771738653,0.00152108545699925,0.000506672529460652,9.77515324045648e-05,-0.0013938943011993,0.00313992244640306,-0.000380549242278001
0.155370770533334,0.0016351941591113,-0.000887423930266634,0.00154265674771232,0.000506918673702809,9.2537411398988e-05,-0.00139434260396944,0.00317785090682362,-0.000380505256563825
0.157177407400001,0.00165149605616894,-0.000887451719869759,0.00156428451631724,0.000506985299772233,8.72115398517052e-05,-0.00139443701964199,0.00321578057248618,-0.000380466420097526
0.158984044266668,0.00166774325369958,-0.000887310355031551,0.00158596748687838,0.000506873645968939,8.17757668212054e-05,-0.00139418400100049,0.00325371074057796,-0.000380436709062612
0.160790681133335,0.00168393528040657,-0.000887001840023968,0.0016077054335049,0.000506581542979822,7.62298469016705e-05,-0.00139358338300379,0.00329164071391146,-0.000380420297044146
0.162597318000001,0.00170007248421603,-0.000886530704375454,0.00162949730520595,0.00050610949303751,7.05751790100787e-05,-0.00139264019741296,0.00332956978942197,-0.000380421211337944
0.164403954866668,0.00171615538201753,-0.000885901909281563,0.0016513418988846,0.000505458565686365,6.48134831329253e-05,-0.00139136047496793,0.00336749728090213,-0.000380443343595198
0.166210591733335,0.00173218345429103,-0.000885117439704931,0.00167323901100835,0.000504626410692511,5.89444432826808e-05,-0.00138974385039744,0.00340542246529938,-0.00038049102901242
0.168017228600001,0.00174815715265495,-0.000884182075440782,0.00169518750020743,0.000503613881125841,5.2969652447518e-05,-0.00138779595656662,0.00344334465286238,-0.000380568194314941
0.169823865466668,0.00176407693852977,-0.000883100546727279,0.00171718623140486,0.000502421876613279,4.68907071249007e-05,-0.00138552242334056,0.00348126316993463,-0.000380678670114
0.171630502333335,0.00177994224493656,-0.000881874841547846,0.0017392350186095,0.00050104786484125,4.07072263270657e-05,-0.0013829227063891,0.00351917726354606,-0.000380826976706597
0.173437139200001,0.00179575362565728,-0.000880509945304126,0.00176133263970762,0.000499493052037505,3.44209859496688e-05,-0.00138000299734163,0.0035570862653649,-0.000381016893266621
0.175243776066668,0.00181151148740785,-0.000879010379607055,0.00178347802282533,0.000497758166750896,2.80334645825161e-05,-0.00137676854635795,0.00359498951023318,-0.00038125221285616
0.177050412933335,0.00182721521651501,-0.000877378157791406,0.00180567099469476,0.000495840493427126,2.15442218202478e-05,-0.00137321865121853,0.00363288621120976,-0.000381537664364279
0.178857049800001,0.00184286546739486,-0.000875618426203946,0.00182791026209311,0.000493741593773911,1.49552053017557e-05,-0.00136936001997786,0.00367077572948797,-0.000381876832430035
0.180663686666668,0.00185846259282368,-0.000873735520159234,0.00185019481153232,0.000491462024100606,8.26778129136793e-06,-0.00136519754425984,0.003708657404356,-0.000382273496058628
0.182470323533335,0.00187400593319787,-0.000871731500673744,0.00187252447765036,0.000488998884451559,1.48145554750121e-06,-0.0013607303851253,0.00374653041084823,-0.000382732616222186
0.184276960400001,0.00188949624203936,-0.000869611630378567,0.00189489790575054,0.000486354094335796,-5.4016637111823e-06,-0.00135596572471436,0.00378439414778989,-0.000383257536042771
0.186083597266668,0.00190493381894876,-0.000867380080622327,0.00191731413591277,0.000483528036663329,-1.23803169640067e-05,-0.00135090811728566,0.00382224795486154,-0.000383852043958998
0.187890234133335,0.00192031795915696,-0.000865038982433307,0.00193977300586281,0.000480517625915305,-1.94550467058523e-05,-0.00134555660834861,0.00386009096501977,-0.000384521356518002
0.189696871000001,0.00193564951376252,-0.000862593670066626,0.00196227310906648,0.000477325141724331,-2.66235953039669e-05,-0.00133991881179096,0.003897922622829,-0.000385268528342295
0.191503507866668,0.00195092872995498,-0.000860048173234486,0.00198481353435271,0.000473950792439492,-3.38848043977249e-05,-0.00133399896567398,0.00393574226430769,-0.000386097380794995
0.193310144733335,0.0019661548585642,-0.000857404715308665,0.00200739411771871,0.000470391305819395,-4.12392591545067e-05,-0.00132779602112806,0.00397354897628291,-0.000387013409489271
0.195116781600001,0.00198132884673628,-0.000854668657506337,0.00203001341042706,0.000466649323940563,-4.86845636907822e-05,-0.0013213179814469,0.00401134225716334,-0.000388019333565774
0.196923418466668,0.00199645089001409,-0.000851843910234762,0.00205267054523916,0.000462724879430799,-5.62196552250723e-05,-0.00131456878966556,0.00404912143525325,-0.000389119030803963
0.198730055333335,0.00201152019559118,-0.000848932811538074,0.00207536535160455,0.000458614512164745,-6.38451560133705e-05,-0.00130754732370282,0.00408688554719573,-0.000390318299373329
0.200536692200001,0.00202653780513216,-0.000845940704936077,0.00209809634821884,0.000454321228985242,-7.1558543086683e-05,-0.00130026193392132,0.004124634153351,-0.000391619475950836
0.202343329066668,0.00204150382812997,-0.000842871353693427,0.00212086273057616,0.000449844760299893,-7.93589024461971e-05,-0.00129271611399332,0.00416236655870613,-0.000393026593393534
0.204149965933335,0.00205641753440961,-0.000839727383359984,0.00214366424590668,0.00044518183295272,-8.72467114970727e-05,-0.0012849092163127,0.00420008178031628,-0.000394545550407265
0.205956602800001,0.00207127995312199,-0.00083651392459435,0.0021664994608283,0.000440335444859757,-9.52195077063094e-05,-0.00127684936945411,0.00423777941395028,-0.000396178479734593
0.207763239666668,0.00208609112945702,-0.000833234663869947,0.00218936761099354,0.000435305094520311,-0.000103276481536514,-0.00126853975839026,0.00427545874045056,-0.000397929569349635
0.209569876533335,0.00210085043919142,-0.000829892543012868,0.00221226833901153,0.000430087856183988,-0.000111417899820105,-0.00125998039919686,0.00431311877820295,-0.000399804686828879
0.211376513400002,0.00211555885487752,-0.000826492428719638,0.00223520028664192,0.000424686559564993,-0.0001196414317644,-0.00125117898828463,0.00435075914151944,-0.000401805869154645
0.213183150266668,0.00213021637311651,-0.000823037977479793,0.00225816271419862,0.000419100522797931,-0.000127946341082108,-0.00124213850027772,0.00438837908731513,-0.000403937454681861
0.214989787133335,0.00214482247410827,-0.000819532402735046,0.0022811551693058,0.000413327169859811,-0.000136332695197525,-0.00123285957259486,0.00442597764341407,-0.000406205232875235
0.216796424000002,0.00215937807457065,-0.00081598032955038,0.00230417636404632,0.000407369161101711,-0.00014479828947567,-0.00122334949065209,0.00446355443861697,-0.000408611168448669
0.218603060866668,0.00217388312328045,-0.000812385406761577,0.00232722557857808,0.000401225633133894,-0.000153342455297626,-0.00121361103989547,0.00450110870185853,-0.000411159773627683
0.220409697733335,0.00218833720333183,-0.00080875107476522,0.00235030227517558,0.000394894361980923,-0.000161965071843748,-0.00120364543674614,0.00453863947850742,-0.000413856712784297
0.222216334600002,0.00220274117637291,-0.000805081739324749,0.00237340523142751,0.000388377837471298,-0.000170664055054595,-0.00119345957679605,0.00457614640780042,-0.000416703901853452
0.224022971466668,0.00221709494412047,-0.000801381063953405,0.00239653374251851,0.000381675013529104,-0.000179438798398037,-0.00118305607748251,0.00461362868663897,-0.000419706050424301
0.225829608333335,0.00223139819103402,-0.000797652671341428,0.0024196871950077,0.000374784020548539,-0.00018828900397368,-0.00117243669188997,0.00465108538604171,-0.000422868650792889
0.227636245200002,0.00224565172445611,-0.000793900770281338,0.00244286442717234,0.000367707176674659,-0.000197212702716232,-0.001161607946956,0.00468851615162845,-0.000426193593606679
0.229442882066668,0.0022598553998084,-0.00079012906129369,0.00246606474440584,0.000360443251984025,-0.000206209344597439,-0.00115057231327771,0.00472592014421424,-0.000429685809309665
0.231249518933335,0.0022740090013863,-0.000786341304702256,0.00248928746718848,0.000352990733563698,-0.000215278465802173,-0.00113933203826595,0.00476329646857478,-0.000433350571138558
0.233056155800002,0.00228811328299204,-0.000782541534658547,0.00251253148966731,0.000345351766712661,-0.000224418206675266,-0.00112789330137121,0.00480064477265935,-0.000437189767945885
0.234862792666668,0.00230216805451578,-0.000778733511021026,0.0025357961226271,0.000337524936500663,-0.000233628068111314,-0.00111625844752169,0.00483796417714288,-0.000441208574520364
0.236669429533335,0.00231617319856086,-0.000774921087085978,0.00255908063010425,0.000329509089027421,-0.000242907431543389,-0.0011044301761134,0.00487525382866511,-0.000445411998058557
